movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""2557""","""I Stand Alone (Seul contre tous)""","""0157016""",7.5,"""https://themoviedb.org/movie/1567""",null,"""1567""","""A horse meat butcher's life and mind begins to breakdown as he lashes out against various factions of society while attempting to reconnect with his estranged daughter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/r4e2kbQkNSx3zpCRPHP28c3zeaA.jpg""","""1999-02-17""",null
"""2558""","""Forces of Nature""","""0141098""",5.4,"""https://themoviedb.org/movie/1641""",93888180,"""1641""","""A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.""","""https://image.tmdb.org/t/p/w440_and_h660_face/gWweBW5KsJltloutMp7GCCVyNxr.jpg""","""1999-03-19""",75000000
"""2559""","""King and I, The""","""0160429""",4.0,"""https://themoviedb.org/movie/47288""",12000000,"""47288""","""Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kbEA2LEFh1MX9EraNQSiq9ajs24.jpg""","""1999-03-19""",25000000
"""2560""","""Ravenous""","""0129332""",7.1,"""https://themoviedb.org/movie/10212""",null,"""10212""","""In a remote military outpost in the 19th Century, Captain John Boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6tJc9vIVYctNCajC1dU1oVcmIsD.jpg""","""1999-03-19""",12000000
"""2561""","""True Crime""","""0139668""",6.6,"""https://themoviedb.org/movie/10354""",null,"""10354""","""Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?""","""https://image.tmdb.org/t/p/w440_and_h660_face/aZnlxXwMgk68gIKezbMkzKY8eyi.jpg""","""1999-03-19""",null
"""2562""","""Bandits""","""0118682""",6.4,"""https://themoviedb.org/movie/11526""",null,"""11526""","""Four female cons who have formed a band in prison get a chance to play at a police ball outside the walls. They take the chance to escape. Being on the run from the law they even make it to...""","""https://image.tmdb.org/t/p/w440_and_h660_face/nt1Y2vVfzeHQa6RNvLw7Hcq5kIv.jpg""","""1997-07-03""",null
"""2563""","""Dangerous Beauty""","""0118892""",7.3,"""https://themoviedb.org/movie/8583""",4530929,"""8583""","""A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vfDOoEx8igb6L4lO6VnXciv53Gr.jpg""","""1998-02-20""",111
"""2565""","""King and I, The""","""0049408""",7.5,"""https://themoviedb.org/movie/16520""",21300000,"""16520""","""A widow accepts a job as a live-in governess to the King of Siam's children.""","""https://image.tmdb.org/t/p/w440_and_h660_face/v3sj9BKlV38Yk0MqQMBdNVtZAhr.jpg""","""1956-06-29""",4550000
"""2566""","""Doug's 1st Movie""","""0187819""",5.0,"""https://themoviedb.org/movie/16508""",null,"""16508""","""Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dhdOm0oF2CkOMl7LaU6nyv6FULg.jpg""","""1999-03-26""",null
"""2567""","""EDtv""","""0131369""",6.1,"""https://themoviedb.org/movie/11374""",null,"""11374""","""A video store clerk agrees to have his life filmed by a camera crew for a television show.""","""https://image.tmdb.org/t/p/w440_and_h660_face/xnnjoMONNamGU6ZX6acbcxyOKv1.jpg""","""1999-03-26""",80000000
"""2568""","""Mod Squad, The""","""0120757""",4.2,"""https://themoviedb.org/movie/16379""",13260050,"""16379""","""Three minor delinquints (Danes, Ribisi, and Epps) are recruited by a cop (Farina) working undercover to bust a cop/drug ring. When the officer who recruited them is killed, they go above ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/7c20VEblNKkDiBuA6bE6kbeHqHa.jpg""","""1999-03-26""",50000000
"""2569""","""Among Giants""","""0122906""",5.9,"""https://themoviedb.org/movie/125123""",null,"""125123""","""A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/u90H3K6XeQEzECkarfysZ2p5IZE.jpg""","""1999-04-01""",null
"""2570""","""Walk on the Moon, A""","""0120613""",6.6,"""https://themoviedb.org/movie/28029""",null,"""28029""","""The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.""","""https://image.tmdb.org/t/p/w440_and_h660_face/eqFqndNrrOq4SjMGkQMSL9VMlzO.jpg""","""1999-04-23""",14000000
"""2571""","""Matrix, The""","""0133093""",8.7,"""https://themoviedb.org/movie/603""",463517383,"""603""","""A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.""","""https://image.tmdb.org/t/p/w440_and_h660_face/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg""","""1999-03-31""",63000000
"""2572""","""10 Things I Hate About You""","""0147800""",7.2,"""https://themoviedb.org/movie/4951""",53478166,"""4951""","""A new kid must find a guy to date the meanest girl in school, the older sister of the girl he has a crush on, who cannot date until her older sister does.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg""","""1999-03-31""",16000000
"""2573""","""Tango""","""0120274""",7.2,"""https://themoviedb.org/movie/65749""",null,"""65749""","""Mario Suarez is a forty-something tango artist, whose wife Laura has left him. He leaves his apartment and starts preparing a film about tango.""","""https://image.tmdb.org/t/p/w440_and_h660_face/87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg""","""1999-02-12""",null
"""2574""","""Out-of-Towners, The""","""0129280""",5.3,"""https://themoviedb.org/movie/8970""",29000000,"""8970""","""The remake of the 1970 Neil Simon comedy follows the adventures of a couple, Henry and Nancy Clark, vexed by misfortune while in New York City for a job interview.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wOmLJYh7oOfATE236XpoDfcXhOh.jpg""","""1999-04-02""",75000000
"""2575""","""Dreamlife of Angels, The (Vie rêvée des anges, La)""","""0120449""",7.5,"""https://themoviedb.org/movie/9840""",null,"""9840""","""In Lille, two penniless young women with few prospects become friends. Isa moves in with Marie, who's flat-sitting for a mother and child in hospital in comas following a car crash. Isa is ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/4VLcBp1n0vSsfjAnbMT64oLj2Aa.jpg""","""1998-09-16""",500000
"""2577""","""Metroland""","""0119665""",6.4,"""https://themoviedb.org/movie/30950""",null,"""30950""","""The sudden reappearance of his best friend Toni, after ten years absence, causes Chris to remember his past, to question some of his lifestyle decisions and to re-evaluate his life and marriage to Marion.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qUFYBfOY3Ec2S6PR6apgFwfR6je.jpg""","""1998-08-21""",null
"""2579""","""Following""","""0154506""",7.6,"""https://themoviedb.org/movie/11660""",48482,"""11660""","""A young writer who follows strangers for material meets a thief who takes him under his wing.""","""https://image.tmdb.org/t/p/w440_and_h660_face/lK9LE5D67HNyPlhJcjKAgnRh0OO.jpg""","""1999-11-05""",6000
"""2580""","""Go""","""0139239""",7.3,"""https://themoviedb.org/movie/9430""",28451622,"""9430""","""Go! tells the story of the events after a drug deal, told from three different points of view.""","""https://image.tmdb.org/t/p/w440_and_h660_face/wm85zKhZEXmY9BMJUVx8hoo3Ovp.jpg""","""1999-04-09""",6500000
"""2581""","""Never Been Kissed""","""0151738""",6.0,"""https://themoviedb.org/movie/11355""",84565230,"""11355""","""A journalist enrolls in her old highschool as part of her research for a story.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6BngDhDNfbBjhVFWDT2yMve32vi.jpg""","""1999-04-09""",25000000
"""2582""","""Twin Dragons (Shuang long hui)""","""0105399""",6.4,"""https://themoviedb.org/movie/18764""",null,"""18764""","""Two twins are separated at birth, one becoming a streetwise mechanic and the other an acclaimed classical concert conductor. Finally meeting in adulthood they each become mistaken for the other and entangled in each other's world.""","""https://image.tmdb.org/t/p/w440_and_h660_face/AlO1QDjzyhhH0Zji56zjqQAfVGc.jpg""","""1999-04-09""",10000000
"""2583""","""Cookie's Fortune""","""0126250""",7.0,"""https://themoviedb.org/movie/9465""",10920544,"""9465""","""Conflict arises in the small town of Holly Springs when an old woman's death causes a variety of reactions among family and friends.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3ZCLVOfEyGowLWsgOF4vn6vjRsJ.jpg""","""1999-04-16""",10000000
"""2585""","""Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)""","""0133363""",7.8,"""https://themoviedb.org/movie/1414""",null,"""1414""","""Otto and Ana are kids when they meet each other. Their names are palindromes. They meet by chance, people are related by chance. A story of circular lives, with circular names, and a ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/8m8UOZbj14ZlgMbldsJ0fOcs6Fw.jpg""","""1998-09-04""",null
"""2586""","""Goodbye Lover""","""0119219""",5.7,"""https://themoviedb.org/movie/49981""",null,"""49981""","""Ben and Sandra are hot and provocative lovers, but Sandra is unfortunately married to Ben's younger brother Jake, and soon Jake will find out about Ben.""","""https://image.tmdb.org/t/p/w440_and_h660_face/gWwdtbnObvajziUGvXoLYskNSDr.jpg""","""1999-04-16""",20000000
"""2587""","""Life""","""0123964""",6.7,"""https://themoviedb.org/movie/6522""",73521587,"""6522""","""The story of wrongfully convicted men (Eddie Murphy and Martin Lawrence) who discover the value of life after serving 65 years in prison.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mMTrgEhGrHzin07P5G6BPVw9XuW.jpg""","""1999-04-16""",80000000
"""2589""","""Friends & Lovers""","""0143261""",4.5,"""https://themoviedb.org/movie/114719""",94633,"""114719""","""Friends for ten years, a group of twenty-somethings head for the ski slopes as guests of Ian's father. (Ian and dad are estranged because dad worked too many hours when Ian was a lad.) Dad ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/5zh1PQPN7dl8BX2zdaEYyiNRNXp.jpg""","""1999-04-16""",null
"""2590""","""Hideous Kinky""","""0136244""",6.1,"""https://themoviedb.org/movie/10209""",1263279,"""10209""","""Hideous Kinky is the story of two sisters (seven and five years old) traveling with their hippie mother from London to Morocco. They encounter many adventures, new experiences, and ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/nmBd7dBSe0dwlgUzkqN6rK1rqA2.jpg""","""1999-01-13""",12000000
"""2594""","""Open Your Eyes (Abre los ojos)""","""0125659""",7.8,"""https://themoviedb.org/movie/1902""",368234,"""1902""","""A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.""","""https://image.tmdb.org/t/p/w440_and_h660_face/yjoxqDvmpst3ZFMA4r7v9zaAFdk.jpg""","""1997-12-19""",2900000
"""2596""","""SLC Punk!""","""0133189""",7.5,"""https://themoviedb.org/movie/6396""",299200,"""6396""","""In the early 1980s Stevo and Heroin Bob are the only two dedicated punks in conservative Salt Lake City.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7u3IZPuIOPjICi55K7cJgzV3e3B.jpg""","""1999-04-16""",null
"""2597""","""Lost & Found""","""0120836""",5.0,"""https://themoviedb.org/movie/39964""",100,"""39964""","""In order to impress his beautiful French neighbor, Dylan Ramsey dognaps her pet pooch so he can return him and become a hero. Unfortunately, things do not work out as planned.""","""https://image.tmdb.org/t/p/w440_and_h660_face/jaylLo7TsJrJriNVGf72Asen1Fr.jpg""","""1999-04-23""",1
"""2598""","""Pushing Tin""","""0120797""",6.0,"""https://themoviedb.org/movie/12596""",8408835,"""12596""","""A feud develops between two air traffic controllers: one cocky and determined while the other is restrained and laidback, which inevitably affects their lives.""","""https://image.tmdb.org/t/p/w440_and_h660_face/hphavCiwhpDTDVZ5ElkbV0sEnux.jpg""","""1999-04-23""",33000000
"""2599""","""Election""","""0126886""",7.3,"""https://themoviedb.org/movie/9451""",null,"""9451""","""A high school teacher's personal life becomes complicated as he works with students during the school elections, particularly with an obsessive overachiever determined to become student body president.""","""https://image.tmdb.org/t/p/w440_and_h660_face/5gPOFU6IPvDrx50XaPCK4twNw79.jpg""","""1999-05-07""",null
"""2600""","""eXistenZ""","""0120907""",6.8,"""https://themoviedb.org/movie/1946""",2856712,"""1946""","""A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kETKF0JhdTPn1knci8CAdYL0d79.jpg""","""1999-04-23""",15000000
"""2605""","""Entrapment""","""0137494""",6.2,"""https://themoviedb.org/movie/1844""",212404396,"""1844""","""An insurance agent is sent by her employer to track down and help capture an art thief.""","""https://image.tmdb.org/t/p/w440_and_h660_face/onEHQY4M22CluNfocJRGsVg0dK6.jpg""","""1999-04-30""",66000000
"""2606""","""Idle Hands""","""0138510""",6.2,"""https://themoviedb.org/movie/6552""",4152230,"""6552""","""Lazy Anton's right hand becomes possessed with murderous intent.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg""","""1999-04-30""",25000000
"""2607""","""Get Real""","""0162973""",7.7,"""https://themoviedb.org/movie/24584""",null,"""24584""","""A tenderly romantic coming-of-age story as two boys in a British school fall in love.""","""https://image.tmdb.org/t/p/w440_and_h660_face/k7KCBnt1VXFhPjoTSt4MePr1MpI.jpg""","""1999-04-30""",null
"""2609""","""King of Masks, The (Bian Lian)""","""0115669""",7.6,"""https://themoviedb.org/movie/25471""",1,"""25471""","""Wang Bianlian is an aging street performer known as the King of Mask for his mastery of Sichuan Change Art in a true story. His wife left him with and infant son over 30 years ago. The son ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/w3fOMjcR74WdZlYOyug6Q7H1XmU.jpg""","""1997-05-17""",null
"""2610""","""Three Seasons""","""0138874""",7.3,"""https://themoviedb.org/movie/4154""",null,"""4154""","""An American in Ho Chi Minh City looks for a daughter he fathered during the war. He meets Woody, a child who's a street vendor, and when Woody's case of wares disappears, he thinks the ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/uGN88OgbDKml5hTILihzUIn582I.jpg""","""1999-04-30""",null
"""2611""","""Winslow Boy, The""","""0155388""",7.4,"""https://themoviedb.org/movie/28519""",null,"""28519""","""Early 20th century England: while toasting his daughter Catherine's engagement, Arthur Winslow learns the royal naval academy expelled his 14-year-old son, Ronnie, for stealing five ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/qKUUT3QKsShXloZiF88IdT5g64N.jpg""","""1999-10-29""",null
"""2612""","""Mildred Pierce""","""0037913""",8.0,"""https://themoviedb.org/movie/3309""",5638000,"""3309""","""A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3bqF5bJPjeITNeC8ydbUOQZfuqP.jpg""","""1945-10-20""",1453000
