name,tmdbId,movieId,actor_role
"""Wilfrid Hyde-White""","""15387""","""914""","""Colonel Hugh Pickering"""
"""Humphrey Bogart""","""4110""","""915""","""Linus Larrabee"""
"""William Holden""","""8252""","""915""","""David Larrabee"""
"""Audrey Hepburn""","""1932""","""915""","""Sabrina Fairchild"""
"""Walter Hampden""","""50833""","""915""","""Oliver Larrabee"""
"""Gregory Peck""","""8487""","""916""","""Joe Bradley"""
"""Audrey Hepburn""","""1932""","""916""","""Princess Ann"""
"""Hartley Power""","""11999""","""916""","""Mr. Hennessy"""
"""Eddie Albert""","""11998""","""916""","""Irving Radovich"""
"""Richard Greene""","""32128""","""917""","""Geoffrey Hamilton"""
"""Shirley Temple""","""95624""","""917""","""Sara Crewe"""
"""Anita Louise""","""34442""","""917""","""Rose"""
"""Ian Hunter""","""8731""","""917""","""Captain Crewe"""
"""Mary Astor""","""13992""","""918""","""Anna Smith"""
"""Margaret O'Brien""","""13991""","""918""","""Tootie Smith"""
"""Lucille Bremer""","""13993""","""918""","""Rose Smith"""
"""Judy Garland""","""9066""","""918""","""Esther Smith"""
"""Ray Bolger""","""9068""","""919""","""Hunk / Scarecrow"""
"""Frank Morgan""","""9067""","""919""","""Professor Marvel / Wizard of Oz"""
"""Bert Lahr""","""9069""","""919""","""Zeke / Cowardly Lion"""
"""Judy Garland""","""9066""","""919""","""Dorothy Gale"""
"""Evelyn Keyes""","""11494""","""920""","""Suellen O'Hara"""
"""Thomas Mitchell""","""3383""","""920""","""Gerald O'Hara"""
"""Vivien Leigh""","""10538""","""920""","""Scarlett O'Hara"""
"""Barbara O'Neil""","""7642""","""920""","""Ellen O'Hara"""
"""Joseph Bologna""","""46946""","""921""","""King Kaiser"""
"""Mark Linn-Baker""","""95975""","""921""","""Benjy Stone"""
"""Peter O'Toole""","""11390""","""921""","""Alan Swann"""
"""Jessica Harper""","""69055""","""921""","""K.C. Downing"""
"""William Holden""","""8252""","""922""","""Joe Gillis"""
"""Gloria Swanson""","""8629""","""922""","""Norma Desmond"""
"""Erich von Stroheim""","""8630""","""922""","""Max von Mayerling"""
"""Nancy Olson""","""8631""","""922""","""Betty Schaefer"""
"""Dorothy Comingore""","""11029""","""923""","""Susan Alexander Kane"""
"""Agnes Moorehead""","""11025""","""923""","""Mary Kane"""
"""Joseph Cotten""","""7664""","""923""","""Jedediah Leland"""
"""Ruth Warrick""","""11026""","""923""","""Emily Norton Kane"""
"""Keir Dullea""","""245""","""924""","""Dr. David Bowman"""
"""Gary Lockwood""","""246""","""924""","""Dr. Frank Poole"""
"""William Sylvester""","""247""","""924""","""Dr. Heywood Floyd"""
"""Daniel Richter""","""248""","""924""","""Moonwatcher"""
"""Bette Davis""","""3380""","""926""","""Margo Channing"""
"""Celeste Holm""","""10607""","""926""","""Karen Richards"""
"""Anne Baxter""","""10606""","""926""","""Eve Harrington"""
"""George Sanders""","""3361""","""926""","""Addison DeWitt"""
"""Norma Shearer""","""88867""","""927""","""Mary Haines"""
"""Rosalind Russell""","""30233""","""927""","""Sylvia Fowler"""
"""Joan Crawford""","""31550""","""927""","""Crystal Allen"""
"""Mary Boland""","""88870""","""927""","""The Countess De Lave"""
"""Laurence Olivier""","""3359""","""928""","""'Maxim' de Winter"""
"""Joan Fontaine""","""3360""","""928""","""Mrs. de Winter (2nd)"""
"""George Sanders""","""3361""","""928""","""Jack Favell"""
"""Judith Anderson""","""3362""","""928""","""Mrs. Danvers"""
"""Joel McCrea""","""20501""","""929""","""John Jones"""
"""Herbert Marshall""","""2435""","""929""","""Stephen Fisher"""
"""Laraine Day""","""41245""","""929""","""Carol Fisher"""
"""George Sanders""","""3361""","""929""","""Scott Ffolliott"""
"""Cary Grant""","""2638""","""930""","""T.R. Devlin"""
"""Claude Rains""","""4113""","""930""","""Alexander Sebastian"""
"""Louis Calhern""","""4343""","""930""","""Captain Paul Prescott"""
"""Ingrid Bergman""","""4111""","""930""","""Alicia Huberman"""
"""Ingrid Bergman""","""4111""","""931""","""Dr. Constance Petersen"""
"""Leo G. Carroll""","""2642""","""931""","""Dr. Murchison"""
"""Michael Chekhov""","""35193""","""931""","""Dr. Alexander Brulov"""
"""Gregory Peck""","""8487""","""931""","""John Ballantine"""
"""Cary Grant""","""2638""","""932""","""Nickie Ferrante"""
"""Deborah Kerr""","""20141""","""932""","""Terry McKay"""
"""Neva Patterson""","""54682""","""932""","""Lois Clark"""
"""Richard Denning""","""54681""","""932""","""Kenneth Bradley"""
"""Cary Grant""","""2638""","""933""","""John Robie"""
"""Jessie Royce Landis""","""2640""","""933""","""Jessie Stevens"""
"""John Williams""","""5182""","""933""","""H. H. Hughson"""
"""Grace Kelly""","""4070""","""933""","""Frances Stevens"""
"""Spencer Tracy""","""12147""","""934""","""Stanley T. Banks"""
"""Elizabeth Taylor""","""3635""","""934""","""Kathryn 'Kay' Banks"""
"""Joan Bennett""","""7639""","""934""","""Ellie Banks"""
"""Don Taylor""","""9108""","""934""","""Buckley Dunstan"""
"""Fred Astaire""","""30181""","""935""","""Tony Hunter"""
"""Oscar Levant""","""27966""","""935""","""Lester Marton"""
"""Cyd Charisse""","""41226""","""935""","""Gabrielle Gerard"""
"""Nanette Fabray""","""160239""","""935""","""Lily Marton"""
"""Bela Lugosi""","""1547""","""936""","""Commissar Razinin"""
"""Greta Garbo""","""19549""","""936""","""Nina Ivanovna Yakushova aka Ninotchka"""
"""Ina Claire""","""116185""","""936""","""Grand Duchess Swana"""
"""Melvyn Douglas""","""19550""","""936""","""Count Leon d'Algout"""
"""Gary Cooper""","""4068""","""937""","""Frank Flannagan"""
"""Maurice Chevalier""","""112972""","""937""","""Claude Chavasse"""
"""John McGiver""","""1943""","""937""","""Monsieur X"""
"""Audrey Hepburn""","""1932""","""937""","""Ariane Chavasse / Thin Girl"""
"""Leslie Caron""","""5320""","""938""","""Gigi"""
"""Maurice Chevalier""","""112972""","""938""","""Honoré Lachaille"""
"""Hermione Gingold""","""20603""","""938""","""Madame Alvarez"""
"""Louis Jourdan""","""10508""","""938""","""Gaston Lachaille"""
"""Rex Harrison""","""35321""","""939""","""Jimmy Broadbent"""
"""Sandra Dee""","""89808""","""939""","""Jane"""
"""John Saxon""","""11163""","""939""","""David"""
"""Kay Kendall""","""142385""","""939""","""Sheila Broadbent"""
"""Claude Rains""","""4113""","""940""","""Prince John"""
"""Errol Flynn""","""8724""","""940""","""Robin Hood"""
"""Basil Rathbone""","""8727""","""940""","""Sir Guy of Gisbourne"""
"""Olivia de Havilland""","""8725""","""940""","""Maid Marian"""
"""Basil Rathbone""","""8727""","""941""","""Captain Esteban Pasquale"""
"""Linda Darnell""","""30289""","""941""","""Lolita Quintero"""
"""Tyrone Power""","""10922""","""941""","""Don Diego Vega, aka Zorro"""
"""Gale Sondergaard""","""25173""","""941""","""Inez Quintero"""
"""Dana Andrews""","""13578""","""942""","""Det. Lt. Mark McPherson"""
"""Clifton Webb""","""20125""","""942""","""Waldo Lydecker"""
"""Vincent Price""","""1905""","""942""","""Shelby Carpenter"""
"""Gene Tierney""","""20124""","""942""","""Laura Hunt"""
"""Gene Tierney""","""20124""","""943""","""Lucy Muir"""
"""Edna Best""","""88569""","""943""","""Martha Huggins"""
"""Rex Harrison""","""35321""","""943""","""Capt. Daniel Gregg"""
"""George Sanders""","""3361""","""943""","""Miles Fairley"""
"""Jane Wyatt""","""2021""","""944""","""Sondra Bizet"""
"""Edward Everett Horton""","""2437""","""944""","""Alexander P. \"" Lovey \"" Lovett"""
"""Ronald Colman""","""29522""","""944""","""Robert \"" Bob \"" Conway"""
"""John Howard""","""102687""","""944""","""George Conway"""
"""Erik Rhodes""","""30183""","""945""","""Alberto Beddini"""
"""Edward Everett Horton""","""2437""","""945""","""Horace Hardwick"""
"""Ginger Rogers""","""30003""","""945""","""Dale Tremont"""
"""Fred Astaire""","""30181""","""945""","""Jerry Travers"""
"""Carole Lombard""","""2491""","""946""","""Maria Tura"""
"""Robert Stack""","""2493""","""946""","""Lieut. Stanislav Sobinski"""
"""Jack Benny""","""2492""","""946""","""Joseph Tura"""
"""Felix Bressart""","""2494""","""946""","""Greenberg"""
"""Gail Patrick""","""98574""","""947""","""Cornelia Bullock"""
"""Alice Brady""","""125841""","""947""","""Angelica Bullock"""
"""Carole Lombard""","""2491""","""947""","""Irene Bullock"""
"""William Powell""","""32428""","""947""","""Godfrey"""
"""Elizabeth Taylor""","""3635""","""948""","""Leslie Lynnton Benedict"""
"""James Dean""","""2749""","""948""","""Jett Rink"""
"""Carroll Baker""","""14701""","""948""","""Luz Benedict II"""
"""Rock Hudson""","""18735""","""948""","""Jordan \""Bick\"" Benedict Jr."""
"""Julie Harris""","""2750""","""949""","""Abra Bacon"""
"""Burl Ives""","""2753""","""949""","""Sam the Sheriff"""
"""Raymond Massey""","""2669""","""949""","""Adam Trask"""
"""James Dean""","""2749""","""949""","""Caleb Trask"""
"""Maureen O'Sullivan""","""41516""","""950""","""Dorothy Wynant"""
"""Nat Pendleton""","""32430""","""950""","""Inspector John Guild"""
"""William Powell""","""32428""","""950""","""Nick Charles"""
"""Myrna Loy""","""13577""","""950""","""Nora Charles"""
"""Cary Grant""","""2638""","""951""","""Walter Burns"""
"""Ralph Bellamy""","""1208""","""951""","""Bruce Baldwin"""
"""Rosalind Russell""","""30233""","""951""","""Hildy Johnson"""
"""Gene Lockhart""","""30234""","""951""","""Sheriff Hartwell"""
"""David Niven""","""14261""","""952""","""Phileas Fogg"""
"""Cantinflas""","""29518""","""952""","""Passepartout"""
"""Finlay Currie""","""10027""","""952""","""Whist Partner"""
"""Robert Morley""","""6599""","""952""","""Ralph"""
"""James Stewart""","""854""","""953""","""George Bailey"""
"""Thomas Mitchell""","""3383""","""953""","""Uncle Billy Bailey"""
"""Donna Reed""","""17752""","""953""","""Mary Hatch Bailey"""
"""Lionel Barrymore""","""17753""","""953""","""Henry F. Potter"""
"""Jean Arthur""","""30210""","""954""","""Clarissa Saunders"""
"""Claude Rains""","""4113""","""954""","""Joseph Paine"""
"""James Stewart""","""854""","""954""","""Jefferson Smith"""
"""Edward Arnold""","""30211""","""954""","""Jim Taylor"""
"""Katharine Hepburn""","""6598""","""955""","""Susan Vance"""
"""Charles Ruggles""","""2436""","""955""","""Horace Applegate"""
"""Cary Grant""","""2638""","""955""","""David Huxley"""
"""Walter Catlett""","""13819""","""955""","""Constable Slocum"""
"""Irene Dunne""","""77158""","""956""","""Julie Gardiner Adams"""
"""Edgar Buchanan""","""30512""","""956""","""Applejack Carney"""
"""Cary Grant""","""2638""","""956""","""Roger Adams"""
"""Beulah Bondi""","""17755""","""956""","""Miss Oliver"""
"""Karl Dane""","""29978""","""957""","""Giles"""
"""Lillian Gish""","""8828""","""957""","""Hester Prynne"""
"""Henry B. Walthall""","""8830""","""957""","""Roger Prynne aka Roger Chillingworth"""
"""Lars Hanson""","""121001""","""957""","""Rev. Arthur Dimmesdale"""
"""Claude Rains""","""4113""","""960""","""Nick"""
"""Paul Muni""","""13352""","""960""","""Eddie Kagle/Judge Fredrick Parker"""
"""Onslow Stevens""","""89091""","""960""","""Dr. Matt Higgins"""
"""Anne Baxter""","""10606""","""960""","""Barbara Foster"""
"""Freddie Bartholomew""","""80567""","""961""","""Cedric 'Ceddie' Erroll aka Lord Fauntleroy"""
"""Dolores Costello""","""14515""","""961""","""'Dearest' Erroll"""
"""C. Aubrey Smith""","""2438""","""961""","""Earl of Dorincourt"""
"""Guy Kibbee""","""30002""","""961""","""Silas Hobbs"""
"""May Robson""","""13816""","""962""","""Grandma Rafferty"""
"""Claude Rains""","""4113""","""962""","""Det. Monty Phelan"""
"""Ann Sheridan""","""80994""","""962""","""Goldie West"""
"""John Garfield""","""81970""","""962""","""Johnnie Bradfield, aka Jack Dorney"""
"""Barbara Bates""","""10611""","""963""","""Leza"""
"""Walter Slezak""","""37884""","""963""","""Yakov"""
"""Elsa Lanchester""","""2926""","""963""","""Maria"""
"""Danny Kaye""","""70668""","""963""","""Georgi"""
"""John Wayne""","""4165""","""964""","""Quirt Evans"""
"""Bruce Cabot""","""3244""","""964""","""Laredo Stevens"""
"""Gail Russell""","""80469""","""964""","""Penelope Worth"""
"""Harry Carey""","""30212""","""964""","""Marshal Wistful McClintock"""
"""Robert Donat""","""3609""","""965""","""Richard Hannay"""
"""Madeleine Carroll""","""3610""","""965""","""Pamela"""
"""Lucie Mannheim""","""3611""","""965""","""Annabella Smith"""
"""Godfrey Tearle""","""3612""","""965""","""Professor Jordan"""
"""Dana Andrews""","""13578""","""966""","""Sgt. Bill Tyne"""
"""John Ireland""","""14502""","""966""","""Pfc. Windy Craven"""
"""Richard Conte""","""3090""","""966""","""Pvt. Rivera"""
"""George Tyne""","""34421""","""966""","""Pvt. Jake Friedman"""
"""Judith O'Dea""","""97913""","""968""","""Barbra"""
"""Duane Jones""","""97912""","""968""","""Ben"""
"""Marilyn Eastman""","""97915""","""968""","""Helen Cooper"""
"""Karl Hardman""","""97914""","""968""","""Harry Cooper"""
"""Humphrey Bogart""","""4110""","""969""","""Charlie Allnut"""
"""Katharine Hepburn""","""6598""","""969""","""Rose Sayer"""
"""Robert Morley""","""6599""","""969""","""Rev. Samuel Sayer"""
"""Peter Bull""","""6600""","""969""","""Captain of Louisa"""
"""Humphrey Bogart""","""4110""","""970""","""Billy Dannreuther"""
"""Jennifer Jones""","""39554""","""970""","""Mrs. Gwendolen Chelm"""
"""Gina Lollobrigida""","""19534""","""970""","""Maria Dannreuther"""
"""Robert Morley""","""6599""","""970""","""Peterson"""
"""Elizabeth Taylor""","""3635""","""971""","""Maggie"""
"""Burl Ives""","""2753""","""971""","""Harvey „Big Daddy” Pollitt"""
"""Paul Newman""","""3636""","""971""","""Brick"""
"""Jack Carson""","""2672""","""971""","""Gooper"""
"""Van Johnson""","""37446""","""972""","""Charles Wills"""
"""Elizabeth Taylor""","""3635""","""972""","""Helen Ellswirth"""
"""Walter Pidgeon""","""12308""","""972""","""James Ellswirth"""
"""Donna Reed""","""17752""","""972""","""Marion Ellswirth"""
"""Gary Cooper""","""4068""","""973""","""Long John Willoughby"""
"""Barbara Stanwyck""","""14974""","""973""","""Ann Mitchell"""
"""Walter Brennan""","""4302""","""973""","""The Colonel"""
"""Edward Arnold""","""30211""","""973""","""D.B. Norton"""
"""Helen Hayes""","""47439""","""976""","""Catherine Barkley"""
"""Adolphe Menjou""","""14563""","""976""","""Major Rinaldi"""
"""Gary Cooper""","""4068""","""976""","""Lt. Frederic Henry"""
"""Mary Philips""","""48960""","""976""","""Helen Ferguson"""
"""Hoi Mang""","""83556""","""980""",null
"""John Sham""","""116906""","""980""",null
"""Cynthia Rothrock""","""74375""","""980""","""Senior Insp. Carrie Morris"""
"""Michelle Yeoh""","""1620""","""980""","""Senior Inspector Ng"""
"""Ice Cube""","""9778""","""981""","""Vusi Madlazi"""
"""Wilson Dunster""","""147823""","""981""","""Heavy Policeman"""
"""Thokozani Nkosi""","""147822""","""981""","""Young Vusi"""
"""Ron Smerczak""","""55708""","""981""","""Interrogation Policeman"""
"""William Holden""","""8252""","""982""","""Hal Carter"""
"""Kim Novak""","""5729""","""982""","""Marjorie 'Madge' Owens"""
"""Betty Field""","""13785""","""982""","""Flo Owens"""
"""Susan Strasberg""","""30043""","""982""","""Millie Owens"""
"""Paige Turco""","""74932""","""984""","""Gina"""
"""Adrian Pasdar""","""17304""","""984""","""Josh"""
"""Dana Wheeler-Nicholson""","""58866""","""984""","""Kathryn"""
"""Arabella Field""","""14722""","""984""","""Lori - Phil's Wife"""
"""Terry Kinney""","""11067""","""986""","""David Alden"""
"""Jeff Daniels""","""8447""","""986""","""Thomas 'Tom' Alden"""
"""Anna Paquin""","""10690""","""986""","""Amy Alden"""
"""Dana Delany""","""65002""","""986""","""Susan Barnes"""
"""Casey Siemaszko""","""1953""","""987""","""Tanner"""
"""Craig Sheffer""","""4138""","""987""","""Joseph"""
"""Sheryl Lee""","""6726""","""987""","""Maria"""
"""Terence Stamp""","""28641""","""987""","""Baltazar"""
"""Sissy Boyd""","""1877359""","""988""",null
"""Illeana Douglas""","""7796""","""988""","""Denise Waverly / Edna Buxton"""
"""Christina Pickles""","""94978""","""988""","""Mrs. Buxton"""
"""Jill Sobule""","""150202""","""988""","""Singing Contestant"""
"""Jean-Hugues Anglade""","""7037""","""990""","""Sebastien"""
"""Jean-Claude Van Damme""","""15111""","""990""","""Alain Moreau / Mikhail Suverov"""
"""Natasha Henstridge""","""57395""","""990""","""Alex Minetti"""
"""Zach Grenier""","""7471""","""990""","""Ivan Dzasokhov"""
"""Ian Hart""","""10985""","""991""","""Joe O`Reilly"""
"""Liam Neeson""","""3896""","""991""","""Michael Collins"""
"""Richard Ingram""","""1229014""","""991""",null
"""Julia Roberts""","""1204""","""991""","""Kitty Kiernan"""
"""Halle Berry""","""4587""","""992""","""Josie Potenza"""
"""Frankie Faison""","""13936""","""992""","""Detective Ron Lewis"""
"""Clive Owen""","""2296""","""992""","""Jake Golden"""
"""Peter Greene""","""11803""","""992""","""Cole Wilson"""
"""Tony Shalhoub""","""4252""","""994""","""Primo"""
"""Marc Anthony""","""47775""","""994""","""Cristiano"""
"""Stanley Tucci""","""2283""","""994""","""Secondo"""
"""Larry Block""","""77254""","""994""","""Man in Restaurant"""
"""Bruce Willis""","""62""","""996""","""John Smith"""
"""William Sanderson""","""590""","""996""","""Joe Monday"""
"""Christopher Walken""","""4690""","""996""","""Hickey"""
"""Bruce Dern""","""6905""","""996""","""Sheriff Ed Galt"""
"""Edward James Olmos""","""587""","""997""","""Joe"""
"""Maria Conchita Alonso""","""2051""","""997""",null
"""Arie Verveen""","""91612""","""997""","""Nick"""
"""Bitty Schram""","""138240""","""997""","""Amy"""
"""Jada Pinkett Smith""","""9575""","""998""","""Stony"""
"""Queen Latifah""","""15758""","""998""","""Cleo"""
"""Kimberly Elise""","""55314""","""998""","""Tisean"""
"""Vivica A. Fox""","""2535""","""998""","""Frankie"""
"""Danny Aiello""","""1004""","""999""","""Dosmo Pizzo"""
"""Teri Hatcher""","""10742""","""999""","""Becky Foxx"""
"""Jeff Daniels""","""8447""","""999""","""Alvin Strayer"""
"""Greg Cruttwell""","""58090""","""999""","""Allan Hopper"""
"""Hugh Grant""","""3291""","""1003""","""Dr. Guy Luthan"""
"""Sarah Jessica Parker""","""520""","""1003""","""Jodie Trammel"""
"""David Morse""","""52""","""1003""","""FBI Agent Frank Hare"""
"""Gene Hackman""","""193""","""1003""","""Dr. Lawrence Myrick"""
"""Keenen Ivory Wayans""","""35689""","""1004""","""Det. Jim Campbell"""
"""Steven Seagal""","""23880""","""1004""","""Lt. Jack Cole"""
"""Brian Cox""","""1248""","""1004""","""Mr. Smith"""
"""Bob Gunton""","""4029""","""1004""","""Frank Deverell"""
"""Emilio Estevez""","""2880""","""1005""","""Gordon Bombay"""
