name,tmdbId,movieId
""" Joe Dante""","""4600""","""2004"""
""" Joe Dante""","""4600""","""2072"""
""" Joe Dante""","""4600""","""4079"""
""" Joe Dante""","""4600""","""7743"""
""" Joe Dante""","""4600""","""26492"""
""" Joe Dante""","""4600""","""1920"""
""" Joe Dante""","""4600""","""3024"""
""" Joe Dante""","""4600""","""1130"""
""" Joe Dante""","""4600""","""4121"""
""" Joe Dante""","""4600""","""2003"""
""" Joe Dante""","""4600""","""7990"""
"""Hayao Miyazaki""","""608""","""65261"""
"""Hayao Miyazaki""","""608""","""118468"""
"""Hayao Miyazaki""","""608""","""104283"""
"""Hayao Miyazaki""","""608""","""31658"""
"""Hayao Miyazaki""","""608""","""5618"""
"""Hayao Miyazaki""","""608""","""3000"""
"""Hayao Miyazaki""","""608""","""26776"""
"""Hayao Miyazaki""","""608""","""6350"""
"""Hayao Miyazaki""","""608""","""7099"""
"""Hayao Miyazaki""","""608""","""26662"""
"""Hayao Miyazaki""","""608""","""5971"""
"""Hayao Miyazaki""","""608""","""8253"""
"""Lucio Fulci""","""29433""","""4417"""
"""Lucio Fulci""","""29433""","""6132"""
"""Lucio Fulci""","""29433""","""3970"""
"""Lucio Fulci""","""29433""","""5165"""
"""Glenn Silber""","""1870930""","""120821"""
""" Barry Alexander Brown""","""5289""","""120821"""
"""Jim Abrahams""","""12936""","""2027"""
"""Jim Abrahams""","""12936""","""5541"""
"""Jim Abrahams""","""12936""","""466"""
"""Jim Abrahams""","""12936""","""2463"""
"""Jim Abrahams""","""12936""","""5500"""
"""Jim Abrahams""","""12936""","""2791"""
""" Jerry Zucker""","""3415""","""168"""
""" Jerry Zucker""","""3415""","""587"""
""" Jerry Zucker""","""3415""","""4728"""
""" Jerry Zucker""","""3415""","""2463"""
""" Jerry Zucker""","""3415""","""5500"""
""" Jerry Zucker""","""3415""","""2791"""
"""Lewis Teague""","""21819""","""2534"""
"""Lewis Teague""","""21819""","""2405"""
"""Lewis Teague""","""21819""","""2787"""
"""Lewis Teague""","""21819""","""4207"""
"""Lewis Teague""","""21819""","""2121"""
"""Lewis Teague""","""21819""","""2525"""
"""Buddy Van Horn""","""66226""","""4498"""
"""Buddy Van Horn""","""66226""","""4714"""
"""John De Bello""","""22353""","""5305"""
"""John De Bello""","""22353""","""2163"""
"""Tinto Brass""","""58021""","""2862"""
""" Bob Guccione""","""58022""","""2862"""
""" Giancarlo Lui""","""1458870""","""2862"""
"""Nancy Walker""","""47503""","""4831"""
"""Robert Kaylor""","""1022680""","""4832"""
"""Joel Oliansky""","""1229721""","""4836"""
"""Richard Elfman""","""127614""","""5042"""
"""Sean S. Cunningham""","""35475""","""4213"""
"""Sean S. Cunningham""","""35475""","""1974"""
"""Terry Marcel""","""152000""","""5182"""
"""Floyd Mutrux""","""67834""","""3619"""
"""William Lustig""","""44765""","""52831"""
"""William Lustig""","""44765""","""4752"""
"""William Peter Blatty""","""57922""","""1999"""
"""William Peter Blatty""","""57922""","""5208"""
""" Julian Schlossberg""","""552212""","""109205"""
"""Lang Elliott""","""108129""","""3971"""
"""John Sayles""","""102445""","""2682"""
"""John Sayles""","""102445""","""5447"""
"""John Sayles""","""102445""","""800"""
"""John Sayles""","""102445""","""1187"""
"""John Sayles""","""102445""","""314"""
"""John Sayles""","""102445""","""3090"""
"""John Sayles""","""102445""","""32464"""
"""John Sayles""","""102445""","""4322"""
"""John Sayles""","""102445""","""3700"""
"""John Sayles""","""102445""","""5238"""
"""Jay Sandrich""","""51760""","""5241"""
"""Rob Cohen""","""18878""","""60937"""
"""Rob Cohen""","""18878""","""97742"""
"""Rob Cohen""","""18878""","""128592"""
"""Rob Cohen""","""18878""","""34334"""
"""Rob Cohen""","""18878""","""4369"""
"""Rob Cohen""","""18878""","""3484"""
"""Rob Cohen""","""18878""","""5507"""
"""Rob Cohen""","""18878""","""798"""
"""Rob Cohen""","""18878""","""653"""
"""Rob Cohen""","""18878""","""5055"""
"""Rob Cohen""","""18878""","""8853"""
"""Alberto De Martino""","""101108""","""5700"""
"""Robert Zemeckis""","""24""","""72294"""
"""Robert Zemeckis""","""24""","""97923"""
"""Robert Zemeckis""","""24""","""138208"""
"""Robert Zemeckis""","""24""","""8965"""
"""Robert Zemeckis""","""24""","""55995"""
"""Robert Zemeckis""","""24""","""4022"""
"""Robert Zemeckis""","""24""","""3798"""
"""Robert Zemeckis""","""24""","""1584"""
"""Robert Zemeckis""","""24""","""3258"""
"""Robert Zemeckis""","""24""","""356"""
"""Robert Zemeckis""","""24""","""1270"""
"""Robert Zemeckis""","""24""","""2406"""
"""Robert Zemeckis""","""24""","""2012"""
"""Robert Zemeckis""","""24""","""2011"""
"""Robert Zemeckis""","""24""","""2987"""
"""Robert Zemeckis""","""24""","""5125"""
"""Les Blank""","""142594""","""5932"""
"""Les Blank""","""142594""","""71650"""
"""Art Linson""","""1254""","""3235"""
"""Robert Greenwald""","""51521""","""27912"""
"""Robert Greenwald""","""51521""","""3886"""
"""Robert Greenwald""","""51521""","""5705"""
"""Lawrence Kasdan""","""8844""","""6250"""
"""Lawrence Kasdan""","""8844""","""2883"""
"""Lawrence Kasdan""","""8844""","""2112"""
"""Lawrence Kasdan""","""8844""","""383"""
"""Lawrence Kasdan""","""8844""","""236"""
"""Lawrence Kasdan""","""8844""","""7027"""
"""Lawrence Kasdan""","""8844""","""4464"""
"""Lawrence Kasdan""","""8844""","""2352"""
"""Lawrence Kasdan""","""8844""","""2917"""
"""Wolfgang Petersen""","""5231""","""7458"""
"""Wolfgang Petersen""","""5231""","""45442"""
"""Wolfgang Petersen""","""5231""","""3755"""
"""Wolfgang Petersen""","""5231""","""1608"""
"""Wolfgang Petersen""","""5231""","""6476"""
"""Wolfgang Petersen""","""5231""","""474"""
"""Wolfgang Petersen""","""5231""","""292"""
"""Wolfgang Petersen""","""5231""","""2161"""
"""Wolfgang Petersen""","""5231""","""7481"""
"""Wolfgang Petersen""","""5231""","""1233"""
"""Tony Maylam""","""70415""","""5715"""
"""Bertrand Tavernier""","""20556""","""69118"""
"""Bertrand Tavernier""","""20556""","""26564"""
"""Bertrand Tavernier""","""20556""","""6828"""
"""Bertrand Tavernier""","""20556""","""681"""
"""Steven Hilliard Stern""","""51516""","""2044"""
"""Jean-Jacques Beineix""","""37451""","""7042"""
"""Jean-Jacques Beineix""","""37451""","""1264"""
"""Richard Marquand""","""19800""","""3102"""
"""Richard Marquand""","""19800""","""1210"""
"""Richard Marquand""","""19800""","""5732"""
"""Ed Bianchi""","""167786""","""5655"""
"""Steve Miner""","""58712""","""2107"""
"""Steve Miner""","""58712""","""2713"""
"""Steve Miner""","""58712""","""3269"""
"""Steve Miner""","""58712""","""2473"""
"""Steve Miner""","""58712""","""2148"""
"""Steve Miner""","""58712""","""4682"""
"""Steve Miner""","""58712""","""1976"""
"""Steve Miner""","""58712""","""1975"""
"""Bruce D. Clark""","""102334""","""5746"""
"""Rick Rosenthal""","""33341""","""26462"""
"""Rick Rosenthal""","""33341""","""1983"""
"""Gerald Potterton""","""70616""","""610"""
"""Friz Freleng""","""930633""","""5765"""
"""István Szabó""","""225898""","""8943"""
"""István Szabó""","""225898""","""6706"""
"""István Szabó""","""225898""","""3720"""
"""István Szabó""","""225898""","""2075"""
"""Juan Piquer Simón""","""100807""","""5778"""
"""James Cameron""","""2710""","""72998"""
"""James Cameron""","""2710""","""1721"""
"""James Cameron""","""2710""","""589"""
"""James Cameron""","""2710""","""380"""
"""James Cameron""","""2710""","""1200"""
"""James Cameron""","""2710""","""1240"""
"""James Cameron""","""2710""","""1127"""
"""James Cameron""","""2710""","""5779"""
""" Ovidio G. Assonitis""","""103129""","""5779"""
"""Hector Babenco""","""40542""","""7459"""
"""Hector Babenco""","""40542""","""4122"""
"""Hector Babenco""","""40542""","""6786"""
"""Hector Babenco""","""40542""","""4179"""
"""Andrzej Zulawski""","""32082""","""3621"""
"""Georges Lautner""","""18563""","""5782"""
"""Jack Fisk""","""5632""","""2415"""
"""Jack Fisk""","""5632""","""5846"""
"""Andrew Bergman""","""41550""","""762"""
"""Andrew Bergman""","""41550""","""3239"""
"""Andrew Bergman""","""41550""","""3614"""
"""Andrew Bergman""","""41550""","""361"""
"""Andrew Bergman""","""41550""","""6974"""
"""Andrew Bergman""","""41550""","""5857"""
"""Malcolm Leo""","""108128""","""5868"""
"""Malcolm Leo""","""108128""","""2659"""
"""Ulu Grosbard""","""140354""","""2546"""
"""Ulu Grosbard""","""140354""","""55"""
"""Ulu Grosbard""","""140354""","""5869"""
"""Jonas Cornell""","""236545""","""5913"""
"""Ken Finkleman""","""27746""","""2792"""
"""Damiano Damiani""","""35256""","""1326"""
"""Jayne Loader""","""96445""","""5288"""
""" Pierce Rafferty""","""96447""","""5288"""
"""Frank Henenlotter""","""86250""","""8892"""
"""Frank Henenlotter""","""86250""","""26684"""
"""Frank Henenlotter""","""86250""","""8893"""
"""Frank Henenlotter""","""86250""","""6602"""
"""Frank Henenlotter""","""86250""","""4697"""
"""Barry Levinson""","""8246""","""77837"""
"""Barry Levinson""","""8246""","""58432"""
"""Barry Levinson""","""8246""","""48593"""
"""Barry Levinson""","""8246""","""7448"""
"""Barry Levinson""","""8246""","""3078"""
"""Barry Levinson""","""8246""","""4844"""
"""Barry Levinson""","""8246""","""1061"""
"""Barry Levinson""","""8246""","""1779"""
"""Barry Levinson""","""8246""","""1747"""
"""Barry Levinson""","""8246""","""2253"""
"""Barry Levinson""","""8246""","""225"""
"""Barry Levinson""","""8246""","""1395"""
"""Barry Levinson""","""8246""","""3448"""
"""Barry Levinson""","""8246""","""2414"""
"""Barry Levinson""","""8246""","""3098"""
"""Barry Levinson""","""8246""","""6797"""
"""Barry Levinson""","""8246""","""4174"""
"""Barry Levinson""","""8246""","""1961"""
"""Barry Levinson""","""8246""","""3543"""
"""Sam Raimi""","""7623""","""68952"""
"""Sam Raimi""","""7623""","""101112"""
"""Sam Raimi""","""7623""","""8636"""
"""Sam Raimi""","""7623""","""52722"""
"""Sam Raimi""","""7623""","""4020"""
"""Sam Raimi""","""7623""","""2391"""
"""Sam Raimi""","""7623""","""2861"""
"""Sam Raimi""","""7623""","""5349"""
"""Sam Raimi""","""7623""","""1215"""
"""Sam Raimi""","""7623""","""303"""
"""Sam Raimi""","""7623""","""1261"""
"""Sam Raimi""","""7623""","""6966"""
"""Sam Raimi""","""7623""","""4105"""
"""Peter Duffell""","""138167""","""3047"""
"""Amy Heckerling""","""57434""","""55100"""
"""Amy Heckerling""","""57434""","""98175"""
"""Amy Heckerling""","""57434""","""3616"""
"""Amy Heckerling""","""57434""","""39"""
"""Amy Heckerling""","""57434""","""2794"""
"""Amy Heckerling""","""57434""","""5568"""
"""Amy Heckerling""","""57434""","""7701"""
"""Amy Heckerling""","""57434""","""4621"""
"""Amy Heckerling""","""57434""","""3210"""
"""Graeme Clifford""","""13488""","""2757"""
"""Patricia Birch""","""56755""","""1381"""
"""Pedro Almodóvar""","""309""","""72386"""
"""Pedro Almodóvar""","""309""","""89118"""
"""Pedro Almodóvar""","""309""","""44694"""
"""Pedro Almodóvar""","""309""","""3083"""
"""Pedro Almodóvar""","""309""","""8973"""
"""Pedro Almodóvar""","""309""","""5878"""
"""Pedro Almodóvar""","""309""","""1844"""
"""Pedro Almodóvar""","""309""","""567"""
"""Pedro Almodóvar""","""309""","""617"""
"""Pedro Almodóvar""","""309""","""26599"""
"""Pedro Almodóvar""","""309""","""7011"""
"""Pedro Almodóvar""","""309""","""1190"""
"""Pedro Almodóvar""","""309""","""3067"""
"""Pedro Almodóvar""","""309""","""33021"""
"""Pedro Almodóvar""","""309""","""6091"""
"""Boaz Davidson""","""16830""","""4539"""
"""Boaz Davidson""","""16830""","""6092"""
""" Ian MacNaughton""","""57073""","""2788"""
""" Ian MacNaughton""","""57073""","""6104"""
"""Taylor Hackford""","""18596""","""8958"""
"""Taylor Hackford""","""18596""","""3998"""
"""Taylor Hackford""","""18596""","""1645"""
"""Taylor Hackford""","""18596""","""3761"""
"""Taylor Hackford""","""18596""","""230"""
"""Taylor Hackford""","""18596""","""45987"""
"""Taylor Hackford""","""18596""","""26562"""
"""Taylor Hackford""","""18596""","""4503"""
"""Taylor Hackford""","""18596""","""3206"""
"""Taylor Hackford""","""18596""","""4041"""
"""Pierre De Moro""","""101750""","""6124"""
"""Don Bluth""","""40345""","""1688"""
"""Don Bluth""","""40345""","""3745"""
"""Don Bluth""","""40345""","""66915"""
"""Don Bluth""","""40345""","""5164"""
"""Don Bluth""","""40345""","""2876"""
"""Don Bluth""","""40345""","""2141"""
"""Don Bluth""","""40345""","""2123"""
"""Don Bluth""","""40345""","""4519"""
"""Don Bluth""","""40345""","""2139"""
"""Amy Holden Jones""","""21371""","""992"""
"""Amy Holden Jones""","""21371""","""4130"""
"""Amy Holden Jones""","""21371""","""3938"""
""" Jimmy T. Murakami""","""67268""","""4198"""
""" Jimmy T. Murakami""","""67268""","""91488"""
"""Steven Lisberger""","""12859""","""2105"""
"""James Signorelli""","""44807""","""4501"""
"""James Signorelli""","""44807""","""3846"""
"""Gregory Nava""","""16395""","""1487"""
"""Gregory Nava""","""16395""","""2190"""
"""Gregory Nava""","""16395""","""279"""
"""Gregory Nava""","""16395""","""26472"""
"""Tommy Lee Wallace""","""11777""","""2868"""
"""Tommy Lee Wallace""","""11777""","""1984"""
"""Stan Dragoti""","""67411""","""4221"""
"""Stan Dragoti""","""67411""","""8884"""
"""Stan Dragoti""","""67411""","""4663"""
"""Stan Dragoti""","""67411""","""3591"""
"""Noel Black""","""109876""","""3691"""
"""Paul Brickman""","""57383""","""2250"""
"""Paul Brickman""","""57383""","""2915"""
"""Robert Hiltzik""","""74671""","""3843"""
"""Dick Lowry""","""33880""","""5248"""
"""Jeremy Kagan""","""128947""","""2077"""
"""Jeremy Kagan""","""128947""","""8823"""
"""Lynne Littman""","""92443""","""31035"""
"""John Herzfeld""","""27846""","""4167"""
"""John Herzfeld""","""27846""","""999"""
"""John Herzfeld""","""27846""","""8722"""
"""Neal Israel""","""57359""","""3525"""
"""Martin Brest""","""769""","""6587"""
"""Martin Brest""","""769""","""2340"""
"""Martin Brest""","""769""","""3252"""
"""Martin Brest""","""769""","""3104"""
"""Martin Brest""","""769""","""4085"""
"""Roger Donaldson""","""21370""","""92198"""
"""Roger Donaldson""","""21370""","""43396"""
"""Roger Donaldson""","""21370""","""58295"""
"""Roger Donaldson""","""21370""","""6059"""
"""Roger Donaldson""","""21370""","""1438"""
"""Roger Donaldson""","""21370""","""4033"""
"""Roger Donaldson""","""21370""","""3810"""
"""Roger Donaldson""","""21370""","""459"""
"""Roger Donaldson""","""21370""","""196"""
"""Roger Donaldson""","""21370""","""3505"""
"""Roger Donaldson""","""21370""","""5334"""
"""Roger Donaldson""","""21370""","""4487"""
"""Roger Donaldson""","""21370""","""4000"""
"""Joel Silberg""","""1027168""","""6349"""
"""Sam Firstenberg""","""72543""","""4566"""
"""Sam Firstenberg""","""72543""","""4565"""
"""Sam Firstenberg""","""72543""","""6348"""
"""Douglas Cheek""","""90525""","""4222"""
"""Fritz Kiersch""","""66987""","""2122"""
""" Tony Randel""","""52194""","""1322"""
""" Tony Randel""","""52194""","""3918"""
""" Tony Randel""","""52194""","""4691"""
"""Joseph Zito""","""64195""","""4949"""
"""Joseph Zito""","""64195""","""1977"""
"""Joseph Zito""","""64195""","""3766"""
""" R.J. Kizer""","""52193""","""2364"""
"""Stewart Raffill""","""59023""","""110352"""
"""Stewart Raffill""","""59023""","""26513"""
"""Stewart Raffill""","""59023""","""8591"""
"""Roland Joffé""","""8965""","""53999"""
"""Roland Joffé""","""8965""","""2586"""
"""Roland Joffé""","""8965""","""191"""
"""Roland Joffé""","""8965""","""2745"""
"""Roland Joffé""","""8965""","""1299"""
"""Ken Wiederhorn""","""92851""","""3041"""
"""Ken Wiederhorn""","""92851""","""4532"""
"""Gillian Armstrong""","""58094""","""2801"""
"""Gillian Armstrong""","""58094""","""261"""
"""Gillian Armstrong""","""58094""","""5061"""
"""Thom Eberhardt""","""68381""","""5582"""
"""Thom Eberhardt""","""68381""","""2613"""
"""Thom Eberhardt""","""68381""","""4600"""
"""Thom Eberhardt""","""68381""","""4562"""
"""Hugh Wilson""","""28904""","""2828"""
"""Hugh Wilson""","""28904""","""830"""
"""Hugh Wilson""","""28904""","""2496"""
"""Hugh Wilson""","""28904""","""6992"""
"""Hugh Wilson""","""28904""","""3715"""
"""Hugh Wilson""","""28904""","""2378"""
"""Albert Magnoli""","""58729""","""4673"""
"""Albert Magnoli""","""58729""","""8266"""
"""James Foley""","""15890""","""52456"""
"""James Foley""","""15890""","""6322"""
"""James Foley""","""15890""","""662"""
"""James Foley""","""15890""","""1006"""
"""James Foley""","""15890""","""2540"""
"""James Foley""","""15890""","""1095"""
"""James Foley""","""15890""","""3391"""
"""James Foley""","""15890""","""4043"""
"""James Foley""","""15890""","""71804"""
"""Alex Cox""","""31493""","""8790"""
"""Alex Cox""","""31493""","""7878"""
"""Alex Cox""","""31493""","""2348"""
"""Alex Cox""","""31493""","""1965"""
"""Alex Cox""","""31493""","""32515"""
"""Juliusz Machulski""","""107639""","""32825"""
"""John Hughes""","""11505""","""4002"""
"""John Hughes""","""11505""","""2134"""
"""John Hughes""","""11505""","""2918"""
"""John Hughes""","""11505""","""1968"""
"""John Hughes""","""11505""","""2144"""
"""John Hughes""","""11505""","""4679"""
"""John Hughes""","""11505""","""4003"""
"""Douglas Day Stewart""","""27538""","""5344"""
"""Savage Steve Holland""","""87565""","""2261"""
"""Savage Steve Holland""","""87565""","""1257"""
"""Savage Steve Holland""","""87565""","""8709"""
"""Dusan Makavejev""","""17554""","""5335"""
"""Simon Wincer""","""18254""","""4254"""
"""Simon Wincer""","""18254""","""761"""
"""Simon Wincer""","""18254""","""26750"""
"""Simon Wincer""","""18254""","""4203"""
"""Simon Wincer""","""18254""","""455"""
"""Simon Wincer""","""18254""","""487"""
"""Simon Wincer""","""18254""","""688"""
"""Simon Wincer""","""18254""","""9004"""
"""Mike Newell""","""10723""","""78105"""
"""Mike Newell""","""10723""","""40815"""
"""Mike Newell""","""10723""","""7154"""
"""Mike Newell""","""10723""","""1466"""
"""Mike Newell""","""10723""","""2598"""
"""Mike Newell""","""10723""","""357"""
"""Mike Newell""","""10723""","""148"""
"""Mike Newell""","""10723""","""6964"""
"""Mike Newell""","""10723""","""1177"""
"""Donna Deitch""","""4163""","""7615"""
"""Gavin Millar""","""134114""","""36152"""
"""Danny Steinmann""","""58822""","""1978"""
